referrer,views_total,views_unique
Google,84,15
pigeons.run,18,4
github.com,16,5
com.google.android.gm,7,3
Bing,3,2
sebapersson.github.io,1,1
juliapackages.com,1,1
stat.ubc.ca,1,1
astrozot.github.io,1,1
mail.google.com,1,1
