referrer,views_total,views_unique
Google,76,18
github.com,47,10
pigeons.run,38,5
nikola-sur.com,4,1
stat.ubc.ca,2,2
DuckDuckGo,1,1
ecosia.org,1,1
qwant.com,1,1
