referrer,views_total,views_unique
Google,69,16
github.com,44,9
stat.ubc.ca,17,5
Bing,3,3
discourse.julialang.org,1,1
nikola-sur.netlify.app,1,1
com.google.android.gm,1,1
pigeons.run,1,1
DuckDuckGo,1,1
