referrer,views_total,views_unique
Google,217,13
github.com,65,7
pigeons.run,29,6
juliaregistries.github.io,7,7
julialang.org,5,1
stat.ubc.ca,2,1
juliahub.com,1,1
trevorcampbell.me,1,1
