time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-29 00:00:00+00:00,12,6,7,6
2025-07-30 00:00:00+00:00,9,3,5,3
2025-07-31 00:00:00+00:00,12,6,38,4
2025-08-01 00:00:00+00:00,17,11,15,2
2025-08-02 00:00:00+00:00,11,5,2,1
2025-08-03 00:00:00+00:00,20,13,21,2
2025-08-04 00:00:00+00:00,14,6,14,6
2025-08-05 00:00:00+00:00,12,6,4,4
2025-08-06 00:00:00+00:00,10,4,8,4
2025-08-07 00:00:00+00:00,15,7,12,8
2025-08-08 00:00:00+00:00,16,10,63,4
2025-08-09 00:00:00+00:00,16,10,3,1
2025-08-10 00:00:00+00:00,13,6,2,2
2025-08-11 00:00:00+00:00,21,6,10,3
