referrer,views_total,views_unique
Google,65,12
pigeons.run,42,2
github.com,27,8
Bing,8,1
miguelbiron.github.io,7,1
stat.ubc.ca,4,3
saifsyed.com,2,2
com.google.android.gm,1,1
