url_path,views_total,views_unique
/Julia-Tempering/Pigeons.jl,67,38
/Julia-Tempering/Pigeons.jl/tree/main/src,14,3
/Julia-Tempering/Pigeons.jl/blob/main/src/includes.jl,11,2
/Julia-Tempering/Pigeons.jl/blob/main/src/Pigeons.jl,11,2
/Julia-Tempering/Pigeons.jl/blob/main/examples/turing-galaxy.jl,10,4
/Julia-Tempering/Pigeons.jl/actions/runs/8849574516/job/24301884110,8,5
/Julia-Tempering/Pigeons.jl/tree/main/examples,8,3
/Julia-Tempering/Pigeons.jl/blob/main/src/api.jl,8,2
/Julia-Tempering/Pigeons.jl/blob/ab190b885272c66992d84102fbdfcf5ebb97c0d9/test/test_auto_mala.jl,8,1
/Julia-Tempering/Pigeons.jl/tree/main/src/submission,6,1
