referrer,views_total,views_unique
Google,330,15
pigeons.run,29,4
discourse.julialang.org,20,15
github.com,19,5
Bing,11,1
DuckDuckGo,5,2
trevorcampbell.me,1,1
stat.ubc.ca,1,1
