referrer,views_total,views_unique
Google,134,20
github.com,50,4
stat.ubc.ca,22,7
pigeons.run,15,2
nikola-sur.netlify.app,3,3
ubc-stat-ml.github.io,1,1
com.google.android.gm,1,1
