referrer,views_total,views_unique
Google,89,14
juliaregistries.github.io,15,9
github.com,7,1
pigeons.run,6,2
nikola-sur.netlify.app,4,4
stat.ubc.ca,3,2
search.brave.com,2,1
Bing,2,1
DuckDuckGo,2,1
discourse.julialang.org,1,1
