referrer,views_total,views_unique
Google,120,14
github.com,53,4
mail.google.com,24,1
pigeons.run,4,2
stat.ubc.ca,2,1
DuckDuckGo,1,1
discourse.julialang.org,1,1
trevorcampbell.me,1,1
