referrer,views_total,views_unique
Google,100,18
github.com,39,10
pigeons.run,21,4
ar5iv.labs.arxiv.org,4,1
chatgpt.com,1,1
nikola-sur.netlify.app,1,1
qwant.com,1,1
stat.ubc.ca,1,1
statmodeling.stat.columbia.edu,1,1
