referrer,views_total,views_unique
Google,262,19
Bing,40,4
github.com,31,7
pigeons.run,16,4
trevorcampbell.me,12,2
DuckDuckGo,4,2
pretalx.com,1,1
stat.ubc.ca,1,1
ptiede.github.io,1,1
julialang.org,1,1
