referrer,views_total,views_unique
Google,118,17
github.com,45,3
stat.ubc.ca,20,6
pigeons.run,17,3
nikola-sur.netlify.app,2,2
ubc-stat-ml.github.io,1,1
com.google.android.gm,1,1
