referrer,views_total,views_unique
Google,95,9
julia-tempering.github.io,67,7
github.com,52,8
com.google.android.gm,17,3
DuckDuckGo,16,1
linkedin.com,8,2
l.messenger.com,7,1
saifsyed.com,2,2
t.co,2,2
mail.google.com,2,1
