time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-19 00:00:00+00:00,2.0,2.0,123,9
2024-08-20 00:00:00+00:00,2.0,2.0,28,7
2024-08-21 00:00:00+00:00,4.0,2.0,21,4
2024-08-22 00:00:00+00:00,,,18,9
2024-08-23 00:00:00+00:00,,,11,2
2024-08-24 00:00:00+00:00,1.0,1.0,9,4
2024-08-25 00:00:00+00:00,1.0,1.0,10,6
2024-08-26 00:00:00+00:00,1.0,1.0,61,10
2024-08-27 00:00:00+00:00,3.0,2.0,22,5
2024-08-28 00:00:00+00:00,,,18,10
2024-08-29 00:00:00+00:00,,,12,6
2024-08-30 00:00:00+00:00,,,33,5
2024-08-31 00:00:00+00:00,4.0,1.0,3,2
2024-09-01 00:00:00+00:00,2.0,2.0,27,1
