referrer,views_total,views_unique
Google,234,17
github.com,103,15
pigeons.run,82,18
juliaregistries.github.io,7,7
discourse.julialang.org,2,1
DuckDuckGo,1,1
juliahub.com,1,1
nikola-sur.netlify.app,1,1
trevorcampbell.me,1,1
turinglang.org,1,1
