time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-06 00:00:00+00:00,4,4,207,3
2023-12-07 00:00:00+00:00,4,4,168,3
2023-12-08 00:00:00+00:00,4,4,50,2
2023-12-09 00:00:00+00:00,42,8,33,4
2023-12-10 00:00:00+00:00,7,5,14,4
2023-12-11 00:00:00+00:00,28,8,149,6
2023-12-12 00:00:00+00:00,24,7,34,8
2023-12-13 00:00:00+00:00,8,5,65,6
2023-12-14 00:00:00+00:00,3,3,17,4
2023-12-15 00:00:00+00:00,4,4,23,8
2023-12-16 00:00:00+00:00,22,10,20,3
2023-12-17 00:00:00+00:00,3,3,21,5
2023-12-18 00:00:00+00:00,7,5,46,5
2023-12-19 00:00:00+00:00,2,2,5,3
