referrer,views_total,views_unique
pigeons.run,75,7
Google,43,6
github.com,25,6
DuckDuckGo,10,1
stat.ubc.ca,7,4
quire.io,4,2
saifsyed.com,2,2
t.co,2,2
pretalx.com,1,1
