referrer,views_total,views_unique
Google,83,11
pigeons.run,51,5
DuckDuckGo,27,2
github.com,20,5
nikola-sur.netlify.app,4,1
stat.ubc.ca,3,2
saifsyed.com,1,1
arxiv.org,1,1
Bing,1,1
