referrer,views_total,views_unique
github.com,89,16
Google,31,19
pigeons.run,17,4
discourse.julialang.org,4,4
stat.ubc.ca,2,2
Bing,1,1
DuckDuckGo,1,1
nikola-sur.com,1,1
nikola-sur.netlify.app,1,1
turinglang.org,1,1
