referrer,views_total,views_unique
Google,77,15
github.com,69,11
pigeons.run,17,5
stat.ubc.ca,3,3
juliapackages.com,2,2
com.google.android.gm,2,2
DuckDuckGo,2,2
statics.teams.cdn.office.net,1,1
trevorcampbell.me,1,1
