referrer,views_total,views_unique
DuckDuckGo,32,1
pigeons.run,29,3
Google,28,11
github.com,10,4
discourse.julialang.org,5,3
nikola-sur.netlify.app,5,3
stat.ubc.ca,4,2
trevorcampbell.me,3,2
com.google.android.gm,3,1
search.brave.com,1,1
