referrer,views_total,views_unique
Google,226,20
Bing,32,3
github.com,28,4
pigeons.run,16,4
DuckDuckGo,4,2
com.google.android.gm,4,1
trevorcampbell.me,2,1
pretalx.com,1,1
stat.ubc.ca,1,1
astrozot.github.io,1,1
