referrer,views_total,views_unique
Google,71,15
pigeons.run,33,4
Bing,23,2
com.google.android.gm,7,3
github.com,7,3
DuckDuckGo,2,1
juliapackages.com,1,1
astrozot.github.io,1,1
mail.google.com,1,1
stat.ubc.ca,1,1
