referrer,views_total,views_unique
github.com,92,10
Google,44,14
pigeons.run,32,6
julialang.org,5,1
stat.ubc.ca,4,3
Bing,4,1
juliaregistries.github.io,4,1
DuckDuckGo,3,1
trevorcampbell.me,1,1
