referrer,views_total,views_unique
Google,88,22
pigeons.run,32,4
nikola-sur.netlify.app,26,2
github.com,25,8
linkedin.com,20,11
com.google.android.gm,4,2
saifsyed.com,3,2
ecosia.org,3,1
upwork.com,3,1
discourse.julialang.org,2,2
