referrer,views_total,views_unique
Google,97,16
github.com,39,2
pigeons.run,29,2
stat.ubc.ca,13,10
nikola-sur.netlify.app,2,2
discourse.julialang.org,1,1
Bing,1,1
ubc-stat-ml.github.io,1,1
