time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-20 00:00:00+00:00,2.0,2.0,12,3
2025-01-21 00:00:00+00:00,1.0,1.0,13,7
2025-01-22 00:00:00+00:00,,,3,3
2025-01-23 00:00:00+00:00,10.0,1.0,10,6
2025-01-24 00:00:00+00:00,26.0,3.0,9,4
2025-01-25 00:00:00+00:00,3.0,1.0,33,3
2025-01-26 00:00:00+00:00,26.0,3.0,8,4
2025-01-27 00:00:00+00:00,13.0,3.0,20,7
2025-01-28 00:00:00+00:00,24.0,5.0,36,7
2025-01-29 00:00:00+00:00,,,24,8
2025-01-30 00:00:00+00:00,5.0,3.0,14,5
2025-01-31 00:00:00+00:00,7.0,4.0,65,4
2025-02-01 00:00:00+00:00,2.0,2.0,1,1
2025-02-02 00:00:00+00:00,4.0,3.0,1,1
