referrer,views_total,views_unique
github.com,144,8
Google,75,7
stat.ubc.ca,8,4
DuckDuckGo,5,1
pigeons.run,4,2
com.google.android.gm,3,1
Bing,2,1
discourse.julialang.org,2,1
